# wavelength [Angstrom] --- F erg/s/cm2/A  --- F*lambda erg/s/cm2 
1.227e+03 7.598e-12 9.324e-09 
1.228e+03 8.346e-12 1.025e-08 
1.23e+03 9.145e-12 1.125e-08 
1.231e+03 9.96e-12 1.226e-08 
1.232e+03 1.08e-11 1.331e-08 
1.233e+03 1.153e-11 1.423e-08 
1.235e+03 1.241e-11 1.533e-08 
1.236e+03 1.334e-11 1.648e-08 
1.237e+03 1.429e-11 1.768e-08 
1.238e+03 1.521e-11 1.884e-08 
1.24e+03 1.627e-11 2.016e-08 
1.241e+03 1.786e-11 2.216e-08 
1.242e+03 1.93e-11 2.398e-08 
1.243e+03 2.133e-11 2.652e-08 
1.245e+03 2.534e-11 3.154e-08 
1.246e+03 3.005e-11 3.744e-08 
1.247e+03 3.66e-11 4.564e-08 
1.248e+03 4.8e-11 5.992e-08 
1.25e+03 6.384e-11 7.978e-08 
1.251e+03 8.829e-11 1.104e-07 
1.252e+03 1.298e-10 1.625e-07 
1.253e+03 1.766e-10 2.213e-07 
1.255e+03 2.316e-10 2.906e-07 
1.256e+03 2.892e-10 3.632e-07 
1.257e+03 2.978e-10 3.744e-07 
1.258e+03 3.042e-10 3.829e-07 
1.26e+03 2.925e-10 3.684e-07 
1.261e+03 3.314e-10 4.177e-07 
1.262e+03 5.341e-10 6.739e-07 
1.263e+03 5.731e-10 7.238e-07 
1.264e+03 5.332e-10 6.741e-07 
1.265e+03 6.303e-10 7.976e-07 
1.267e+03 7.335e-10 9.29e-07 
1.268e+03 1.004e-09 1.272e-06 
1.269e+03 1.191e-09 1.512e-06 
1.27e+03 1.174e-09 1.491e-06 
1.271e+03 1.228e-09 1.561e-06 
1.272e+03 1.178e-09 1.499e-06 
1.274e+03 1.066e-09 1.357e-06 
1.275e+03 1.025e-09 1.307e-06 
1.276e+03 1.108e-09 1.413e-06 
1.277e+03 1.299e-09 1.66e-06 
1.278e+03 1.502e-09 1.921e-06 
1.28e+03 1.751e-09 2.24e-06 
1.281e+03 2.034e-09 2.605e-06 
1.282e+03 2.229e-09 2.858e-06 
1.283e+03 2.345e-09 3.008e-06 
1.284e+03 2.275e-09 2.922e-06 
1.286e+03 2.1e-09 2.699e-06 
1.287e+03 2.05e-09 2.637e-06 
1.288e+03 2.049e-09 2.639e-06 
1.289e+03 2.249e-09 2.9e-06 
1.29e+03 2.471e-09 3.188e-06 
1.291e+03 2.654e-09 3.427e-06 
1.293e+03 2.844e-09 3.677e-06 
1.294e+03 2.933e-09 3.794e-06 
1.295e+03 2.993e-09 3.875e-06 
1.296e+03 2.974e-09 3.855e-06 
1.297e+03 2.9e-09 3.762e-06 
1.298e+03 2.751e-09 3.572e-06 
1.3e+03 2.546e-09 3.309e-06 
1.301e+03 2.139e-09 2.783e-06 
1.302e+03 1.917e-09 2.496e-06 
1.303e+03 1.93e-09 2.515e-06 
1.304e+03 1.968e-09 2.567e-06 
1.306e+03 1.963e-09 2.563e-06 
1.307e+03 2.041e-09 2.667e-06 
1.308e+03 2.098e-09 2.744e-06 
1.309e+03 2.098e-09 2.746e-06 
1.31e+03 2.321e-09 3.041e-06 
1.312e+03 2.704e-09 3.546e-06 
1.313e+03 3.158e-09 4.145e-06 
1.314e+03 3.593e-09 4.72e-06 
1.315e+03 3.903e-09 5.133e-06 
1.316e+03 4.009e-09 5.276e-06 
1.317e+03 4.078e-09 5.372e-06 
1.318e+03 4.217e-09 5.561e-06 
1.32e+03 4.326e-09 5.709e-06 
1.321e+03 4.323e-09 5.71e-06 
1.322e+03 4.22e-09 5.579e-06 
1.323e+03 4.219e-09 5.582e-06 
1.324e+03 4.054e-09 5.369e-06 
1.326e+03 4.052e-09 5.371e-06 
1.327e+03 4.079e-09 5.413e-06 
1.328e+03 4.077e-09 5.414e-06 
1.329e+03 4.004e-09 5.321e-06 
1.33e+03 4.117e-09 5.477e-06 
1.332e+03 3.797e-09 5.056e-06 
1.333e+03 3.455e-09 4.604e-06 
1.334e+03 3.323e-09 4.432e-06 
1.335e+03 3.621e-09 4.835e-06 
1.336e+03 4.037e-09 5.394e-06 
1.337e+03 4.747e-09 6.349e-06 
1.339e+03 5.156e-09 6.902e-06 
1.34e+03 5.34e-09 7.154e-06 
1.341e+03 5.403e-09 7.245e-06 
1.342e+03 5.385e-09 7.227e-06 
1.343e+03 5.551e-09 7.457e-06 
1.344e+03 5.37e-09 7.22e-06 
1.346e+03 5.385e-09 7.247e-06 
1.347e+03 5.327e-09 7.174e-06 
1.348e+03 5.28e-09 7.117e-06 
1.349e+03 5.165e-09 6.969e-06 
1.35e+03 4.913e-09 6.635e-06 
1.352e+03 4.727e-09 6.389e-06 
1.353e+03 4.496e-09 6.082e-06 
1.354e+03 4.468e-09 6.049e-06 
1.355e+03 4.35e-09 5.894e-06 
1.356e+03 4.412e-09 5.984e-06 
1.358e+03 4.543e-09 6.167e-06 
1.359e+03 4.884e-09 6.636e-06 
1.36e+03 4.938e-09 6.714e-06 
1.361e+03 4.813e-09 6.55e-06 
1.362e+03 4.932e-09 6.719e-06 
1.363e+03 4.874e-09 6.645e-06 
1.364e+03 4.807e-09 6.56e-06 
1.366e+03 4.916e-09 6.714e-06 
1.367e+03 4.931e-09 6.74e-06 
1.368e+03 4.864e-09 6.655e-06 
1.369e+03 4.941e-09 6.766e-06 
1.37e+03 5.06e-09 6.935e-06 
1.372e+03 5.087e-09 6.978e-06 
